City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Upper_Age,Lower_Age,Is_Spouse,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response,X1,X2,X3,X4,X5,X6,X7,X8,X9
C1,4501,0,1,62,62,0,15,3.0,18,16104.0,0,0,0,0,0,0,1,0,0,0
C7,2876,0,1,29,29,0,1,1.0,12,8162.0,0,0,0,0,1,0,0,0,0,0
C1,572,1,1,66,66,0,15,4.0,17,18228.0,1,1,0,0,0,0,0,0,0,0
C22,2638,1,1,48,48,0,15,3.0,4,10032.0,0,0,1,0,0,0,0,0,0,0
C6,229,0,1,22,22,0,15,3.0,18,6640.0,0,0,0,1,0,0,0,0,0,0
C1,1996,0,1,21,21,0,15,3.0,12,3948.0,0,1,0,0,0,0,0,0,0,0
C3,3545,0,0,21,18,0,15,3.0,12,14627.2,1,1,0,0,0,0,0,0,0,0
C3,1566,1,0,58,56,1,5,2.0,12,17528.0,0,1,0,0,0,0,0,0,0,0
C33,390,1,1,75,75,0,15,3.0,22,15764.0,0,1,0,0,0,0,0,0,0,0
C11,1014,0,1,19,19,0,15,3.0,17,4110.0,0,1,0,0,0,0,0,0,0,0
C24,1104,1,1,75,75,0,11,4.0,22,21760.0,1,1,0,0,0,0,0,0,0,0
C6,1413,1,1,37,37,0,1,2.0,12,8864.0,0,1,0,0,0,0,0,0,0,0
C1,566,0,1,26,26,0,15,3.0,16,4760.0,0,0,1,0,0,0,0,0,0,0
C16,4454,0,1,49,49,0,6,3.0,19,16198.0,0,1,0,0,0,0,0,0,0,0
C12,639,0,1,44,44,0,1,1.0,16,9800.0,0,1,0,0,0,0,0,0,0,0
C2,2275,0,1,37,37,0,6,3.0,21,10976.0,1,1,0,0,0,0,0,0,0,0
C2,457,0,1,42,42,0,2,4.0,22,11754.0,0,1,0,0,0,0,0,0,0,0
C5,645,1,1,63,63,0,15,1.0,20,20896.0,1,0,1,0,0,0,0,0,0,0
C11,694,0,1,21,21,0,15,3.0,17,9128.0,0,0,0,1,0,0,0,0,0,0
C25,1332,1,1,37,37,0,8,3.0,22,9872.0,0,0,0,0,1,0,0,0,0,0
C3,2837,1,1,71,71,0,15,3.0,4,20988.0,0,1,0,0,0,0,0,0,0,0
C2,2572,1,0,32,31,1,3,3.0,18,11556.0,0,0,0,0,1,0,0,0,0,0
C33,3145,0,1,50,50,0,3,3.0,16,17160.0,0,0,0,0,1,0,0,0,0,0
C2,380,1,0,53,49,1,3,3.0,22,17010.0,1,0,1,0,0,0,0,0,0,0
C1,926,1,0,54,51,1,15,3.0,16,21004.8,0,0,1,0,0,0,0,0,0,0
C9,1146,1,1,74,74,0,15,3.0,21,19958.0,0,1,0,0,0,0,0,0,0,0
C8,2526,1,1,66,66,0,3,4.0,17,13728.0,0,0,0,0,1,0,0,0,0,0
C29,1695,0,1,20,20,0,15,3.0,22,3666.0,1,0,0,0,0,0,1,0,0,0
C11,1447,1,1,50,50,0,15,3.0,12,10280.0,0,1,0,0,0,0,0,0,0,0
C1,888,0,1,65,65,0,1,3.0,12,14170.0,0,0,0,1,0,0,0,0,0,0
C4,1021,1,1,60,60,0,1,3.0,7,13376.0,1,1,0,0,0,0,0,0,0,0
C3,55,0,0,34,31,1,1,3.0,12,15932.0,1,1,0,0,0,0,0,0,0,0
C1,1319,0,1,21,21,0,15,3.0,16,8592.0,0,0,1,0,0,0,0,0,0,0
C6,2077,0,1,38,38,0,6,3.0,18,7356.0,0,1,0,0,0,0,0,0,0,0
C8,487,0,1,55,55,0,15,3.0,1,16688.0,0,1,0,0,0,0,0,0,0,0
C2,1777,0,1,26,26,0,15,3.0,22,10416.0,0,1,0,0,0,0,0,0,0,0
C3,250,1,1,71,71,0,15,3.0,18,16250.0,0,1,0,0,0,0,0,0,0,0
C16,2210,0,1,22,22,0,15,3.0,20,4936.0,0,1,0,0,0,0,0,0,0,0
C1,1805,0,1,26,26,0,4,1.0,19,12528.0,1,1,0,0,0,0,0,0,0,0
C3,2845,0,1,21,21,0,1,4.0,2,10656.0,0,0,1,0,0,0,0,0,0,0
C7,2603,1,1,40,40,0,15,3.0,20,9840.0,0,1,0,0,0,0,0,0,0,0
C1,32,1,1,59,59,0,15,1.0,16,15652.0,0,0,0,1,0,0,0,0,0,0
C16,1235,1,0,23,20,1,15,3.0,17,13608.0,0,1,0,0,0,0,0,0,0,0
C12,152,0,1,19,19,0,15,3.0,17,6384.0,0,0,0,1,0,0,0,0,0,0
C9,2457,1,1,31,31,0,8,4.0,22,5700.0,0,0,1,0,0,0,0,0,0,0
C28,1316,0,1,23,23,0,15,3.0,1,6260.0,0,0,0,0,0,0,1,0,0,0
C21,5153,1,1,40,40,0,10,3.0,14,12848.0,0,0,0,0,0,1,0,0,0,0
C8,730,1,1,45,45,0,15,3.0,22,9712.0,1,0,1,0,0,0,0,0,0,0
C17,1118,0,1,40,40,0,8,2.0,22,9170.0,0,0,0,0,1,0,0,0,0,0
C1,843,1,1,25,25,0,15,3.0,20,6360.0,1,0,0,1,0,0,0,0,0,0
C17,2039,0,1,26,26,0,15,3.0,16,5040.0,0,1,0,0,0,0,0,0,0,0
C7,1697,1,1,26,26,0,4,3.0,21,11556.0,0,0,0,1,0,0,0,0,0,0
C7,677,0,1,28,28,0,4,3.0,10,9604.0,0,0,0,0,1,0,0,0,0,0
C24,2204,1,1,32,32,0,15,3.0,16,11736.0,0,0,0,0,1,0,0,0,0,0
C4,1393,1,1,52,52,0,1,3.0,18,14664.0,0,1,0,0,0,0,0,0,0,0
C5,2438,0,1,30,30,0,1,1.0,19,14960.0,1,0,0,1,0,0,0,0,0,0
C17,818,1,1,46,46,0,9,4.0,16,13416.0,0,0,0,1,0,0,0,0,0,0
C2,2982,1,1,61,61,0,5,3.0,3,17628.0,1,0,1,0,0,0,0,0,0,0
C1,3005,0,1,75,75,0,15,3.0,21,18720.0,0,0,1,0,0,0,0,0,0,0
C20,429,0,1,23,23,0,15,3.0,22,9600.0,0,1,0,0,0,0,0,0,0,0
C1,19,1,1,64,64,0,1,2.0,13,20512.0,0,1,0,0,0,0,0,0,0,0
C1,848,1,1,75,75,0,15,3.0,8,23256.0,0,1,0,0,0,0,0,0,0,0
C27,1335,0,1,42,42,0,5,3.0,6,11592.0,0,1,0,0,0,0,0,0,0,0
C3,28,1,1,36,36,0,15,3.0,16,13222.0,0,0,1,0,0,0,0,0,0,0
C1,313,1,1,55,55,0,4,2.0,20,13640.0,0,1,0,0,0,0,0,0,0,0
C17,796,1,1,32,32,0,2,1.0,22,10688.0,1,0,1,0,0,0,0,0,0,0
C10,206,0,0,31,22,0,4,4.0,12,12075.0,1,0,0,0,1,0,0,0,0,0
C8,144,0,1,38,38,0,12,3.0,18,8610.0,0,0,1,0,0,0,0,0,0,0
C7,95,1,0,58,37,0,3,1.0,12,23166.0,0,1,0,0,0,0,0,0,0,0
C3,1592,0,1,54,54,0,3,1.0,19,14520.0,0,0,0,1,0,0,0,0,0,0
C14,451,1,1,25,25,0,15,3.0,18,7548.0,0,0,0,1,0,0,0,0,0,0
C16,1354,0,1,21,21,0,15,3.0,13,4592.0,1,0,0,1,0,0,0,0,0,0
C2,706,1,1,75,75,0,15,3.0,22,16940.0,0,0,0,1,0,0,0,0,0,0
C2,1888,1,0,73,65,1,15,3.0,22,28770.0,0,0,1,0,0,0,0,0,0,0
C33,4255,1,1,75,75,0,5,1.0,1,18972.0,0,1,0,0,0,0,0,0,0,0
C25,1388,0,0,22,21,1,15,3.0,12,14233.6,1,1,0,0,0,0,0,0,0,0
C3,2722,0,1,48,48,0,15,3.0,15,13948.0,1,0,0,0,1,0,0,0,0,0
C1,3257,1,1,69,69,0,8,2.0,17,19264.0,0,1,0,0,0,0,0,0,0,0
C32,3989,1,0,30,29,1,3,1.0,17,17192.0,1,0,1,0,0,0,0,0,0,0
C32,1430,1,1,29,29,0,15,3.0,21,7608.0,0,1,0,0,0,0,0,0,0,0
C2,302,0,1,30,30,0,15,3.0,3,13820.0,0,0,0,1,0,0,0,0,0,0
C23,54,1,0,66,60,1,15,3.0,18,24486.0,0,1,0,0,0,0,0,0,0,0
C9,1022,0,1,27,27,0,15,3.0,22,11412.0,0,1,0,0,0,0,0,0,0,0
C1,1650,0,1,25,25,0,15,3.0,5,9436.0,0,1,0,0,0,0,0,0,0,0
C1,578,1,0,71,59,1,15,3.0,18,26928.0,0,0,1,0,0,0,0,0,0,0
C1,1763,1,1,75,75,0,14,3.0,18,27132.0,0,1,0,0,0,0,0,0,0,0
C1,32,1,1,28,28,0,5,3.0,22,11196.0,1,0,1,0,0,0,0,0,0,0
C9,3316,1,1,35,35,0,15,3.0,4,7128.0,0,0,0,0,1,0,0,0,0,0
C2,1227,1,1,55,55,0,15,2.0,14,13560.0,1,1,0,0,0,0,0,0,0,0
C9,264,1,1,36,36,0,15,3.0,21,9856.0,0,1,0,0,0,0,0,0,0,0
C23,177,0,1,23,23,0,15,3.0,13,7938.0,1,0,0,0,1,0,0,0,0,0
C10,224,1,1,71,71,0,15,3.0,18,17780.0,0,1,0,0,0,0,0,0,0,0
C3,3560,0,1,36,36,0,3,1.0,8,9590.0,0,1,0,0,0,0,0,0,0,0
C33,4516,1,0,31,27,1,3,2.0,9,12661.6,0,0,1,0,0,0,0,0,0,0
C8,3697,0,1,61,61,0,4,4.0,16,12782.0,0,0,0,0,0,1,0,0,0,0
C1,530,0,1,22,22,0,15,3.0,22,11040.0,0,1,0,0,0,0,0,0,0,0
C3,1940,1,1,22,22,0,15,3.0,12,7128.0,0,1,0,0,0,0,0,0,0,0
C1,1214,1,1,57,57,0,15,3.0,12,16100.0,0,1,0,0,0,0,0,0,0,0
C25,1266,0,1,18,18,0,15,3.0,2,5048.0,0,0,0,1,0,0,0,0,0,0
C9,852,0,1,58,58,0,1,3.0,14,17250.0,1,0,1,0,0,0,0,0,0,0
C4,3378,0,1,26,26,0,2,3.0,18,6650.0,0,1,0,0,0,0,0,0,0,0
C11,3443,1,0,63,48,1,7,3.0,21,25560.0,0,0,0,0,1,0,0,0,0,0
C1,205,1,1,68,68,0,9,3.0,21,15860.0,0,1,0,0,0,0,0,0,0,0
C1,3225,1,1,51,51,0,15,3.0,12,11400.0,0,1,0,0,0,0,0,0,0,0
C1,32,0,1,57,57,0,15,3.0,14,12780.0,0,0,0,1,0,0,0,0,0,0
C13,1532,1,1,40,40,0,5,3.0,15,13944.0,1,0,1,0,0,0,0,0,0,0
C2,1745,0,1,41,41,0,15,3.0,21,14036.0,0,0,0,1,0,0,0,0,0,0
C1,4768,1,0,70,63,1,15,1.0,13,25205.6,0,1,0,0,0,0,0,0,0,0
C1,38,1,1,68,68,0,15,3.0,7,16042.0,0,0,0,0,1,0,0,0,0,0
C1,1399,1,0,61,60,1,12,4.0,22,24960.0,0,0,0,1,0,0,0,0,0,0
C1,142,0,1,49,49,0,8,1.0,19,16416.0,0,0,1,0,0,0,0,0,0,0
C10,490,1,0,63,55,1,15,3.0,18,28770.0,0,0,1,0,0,0,0,0,0,0
C2,2741,1,1,49,49,0,4,3.0,18,12834.0,1,1,0,0,0,0,0,0,0,0
C20,1893,0,1,27,27,0,2,3.0,22,8400.0,0,1,0,0,0,0,0,0,0,0
C4,4948,1,1,75,75,0,3,3.0,1,15204.0,0,0,0,0,1,0,0,0,0,0
C2,1617,0,1,24,24,0,15,3.0,14,6220.0,0,1,0,0,0,0,0,0,0,0
C1,2026,0,1,46,46,0,12,1.0,8,14652.0,0,0,1,0,0,0,0,0,0,0
C5,861,0,1,28,28,0,8,3.0,5,12996.0,0,0,0,0,0,1,0,0,0,0
C24,3998,1,1,62,62,0,7,1.0,1,12144.0,0,0,0,1,0,0,0,0,0,0
C15,1422,0,1,64,64,0,15,1.0,19,17472.0,1,1,0,0,0,0,0,0,0,0
C4,1095,1,1,56,56,0,3,3.0,15,13224.0,1,1,0,0,0,0,0,0,0,0
C4,1265,1,1,50,50,0,15,3.0,16,18480.0,0,0,0,1,0,0,0,0,0,0
C2,3230,0,1,26,26,0,1,3.0,3,6680.0,1,1,0,0,0,0,0,0,0,0
C1,2396,0,1,24,24,0,3,4.0,18,5940.0,0,0,1,0,0,0,0,0,0,0
C7,1726,0,1,32,32,0,15,3.0,12,10602.0,0,0,0,1,0,0,0,0,0,0
C18,705,0,1,22,22,0,15,3.0,20,5384.0,0,1,0,0,0,0,0,0,0,0
C5,918,0,1,27,27,0,2,2.0,17,7764.0,1,1,0,0,0,0,0,0,0,0
C1,325,1,1,45,45,0,15,3.0,7,12958.0,0,0,1,0,0,0,0,0,0,0
C1,458,1,0,50,30,1,15,3.0,22,19927.6,0,1,0,0,0,0,0,0,0,0
C29,3150,1,1,53,53,0,7,3.0,2,11088.0,0,1,0,0,0,0,0,0,0,0
C1,1321,1,1,67,67,0,3,3.0,21,22236.0,0,1,0,0,0,0,0,0,0,0
C7,2080,0,1,21,21,0,15,3.0,21,10464.0,0,1,0,0,0,0,0,0,0,0
C14,451,1,1,62,62,0,15,2.0,17,16716.0,0,1,0,0,0,0,0,0,0,0
C1,3579,0,0,37,33,1,15,3.0,22,14259.0,0,1,0,0,0,0,0,0,0,0
C7,4416,0,1,41,41,0,14,3.0,14,9264.0,0,0,1,0,0,0,0,0,0,0
C1,24,0,1,72,72,0,1,3.0,7,21408.0,0,1,0,0,0,0,0,0,0,0
C9,967,1,1,43,43,0,11,3.0,4,11440.0,0,1,0,0,0,0,0,0,0,0
C3,1027,0,1,28,28,0,15,3.0,17,10000.0,1,1,0,0,0,0,0,0,0,0
C13,2686,1,1,24,24,0,1,3.0,4,3552.0,0,1,0,0,0,0,0,0,0,0
C8,2913,1,0,69,60,1,13,3.0,1,20390.4,0,0,1,0,0,0,0,0,0,0
C1,2499,1,1,28,28,0,15,3.0,19,5970.0,0,0,1,0,0,0,0,0,0,0
C2,3450,1,0,65,63,1,9,3.0,18,27512.8,0,1,0,0,0,0,0,0,0,0
C3,823,1,1,75,75,0,15,3.0,16,23426.0,0,1,0,0,0,0,0,0,0,0
C14,2234,1,1,63,63,0,7,3.0,18,16380.0,0,1,0,0,0,0,0,0,0,0
C10,120,0,1,22,22,0,1,3.0,2,10032.0,0,1,0,0,0,0,0,0,0,0
C3,775,1,0,51,39,1,2,1.0,2,29078.4,0,0,0,1,0,0,0,0,0,0
C2,3728,0,1,22,22,0,15,3.0,11,6430.0,0,1,0,0,0,0,0,0,0,0
C7,3508,1,1,28,28,0,15,3.0,14,4200.0,0,0,1,0,0,0,0,0,0,0
C3,2158,1,1,42,42,0,5,2.0,17,14476.0,1,0,0,1,0,0,0,0,0,0
C1,1623,1,1,56,56,0,15,3.0,16,11740.0,0,0,0,0,1,0,0,0,0,0
C15,1203,1,1,62,62,0,15,3.0,22,19168.0,0,0,0,1,0,0,0,0,0,0
C7,2803,0,1,23,23,0,15,3.0,8,9128.0,0,0,0,0,1,0,0,0,0,0
C4,136,1,1,75,75,0,15,3.0,8,19360.0,0,1,0,0,0,0,0,0,0,0
C17,2039,1,1,59,59,0,15,3.0,16,12716.0,0,1,0,0,0,0,0,0,0,0
C17,1842,1,1,62,62,0,15,3.0,12,12792.0,0,0,0,1,0,0,0,0,0,0
C2,74,1,1,74,74,0,14,3.0,3,22508.0,0,1,0,0,0,0,0,0,0,0
C8,4482,1,1,65,65,0,15,3.0,12,16864.0,0,1,0,0,0,0,0,0,0,0
C1,123,1,1,67,67,0,15,3.0,18,15366.0,0,0,0,1,0,0,0,0,0,0
C2,14,1,1,36,36,0,15,3.0,21,8568.0,0,0,1,0,0,0,0,0,0,0
C4,845,0,1,21,21,0,15,3.0,18,5504.0,0,0,0,1,0,0,0,0,0,0
C8,350,1,1,41,41,0,1,1.0,22,13300.0,0,0,0,0,0,1,0,0,0,0
C3,245,0,1,20,20,0,15,3.0,16,10752.0,0,1,0,0,0,0,0,0,0,0
C23,91,1,1,28,28,0,1,3.0,18,7188.0,0,0,0,0,1,0,0,0,0,0
C15,4926,0,1,25,25,0,1,1.0,19,8988.0,1,1,0,0,0,0,0,0,0,0
C3,1529,1,1,38,38,0,10,3.0,2,10170.0,0,0,1,0,0,0,0,0,0,0
C1,1802,1,1,46,46,0,3,1.0,19,16666.0,0,1,0,0,0,0,0,0,0,0
C25,4295,1,1,35,35,0,8,3.0,8,10000.0,0,0,1,0,0,0,0,0,0,0
C17,420,1,1,52,52,0,1,1.0,1,15990.0,0,0,0,0,0,0,1,0,0,0
C10,147,0,1,22,22,0,15,3.0,18,5648.0,0,1,0,0,0,0,0,0,0,0
C15,3974,1,1,75,75,0,15,3.0,19,22032.0,0,1,0,0,0,0,0,0,0,0
C4,139,1,0,61,54,1,13,3.0,6,23628.8,0,1,0,0,0,0,0,0,0,0
C1,1805,0,1,22,22,0,15,3.0,8,5576.0,0,0,0,1,0,0,0,0,0,0
C3,13,1,1,30,30,0,3,1.0,12,7908.0,0,1,0,0,0,0,0,0,0,0
C3,1328,0,1,25,25,0,15,3.0,12,4640.0,0,0,0,1,0,0,0,0,0,0
C5,75,1,1,49,49,0,15,3.0,2,13180.0,0,0,0,0,0,0,1,0,0,0
C2,4326,1,1,62,62,0,15,3.0,22,20704.0,0,1,0,0,0,0,0,0,0,0
C2,4528,0,1,21,21,0,15,3.0,14,7248.0,0,0,0,0,1,0,0,0,0,0
C24,2185,1,1,56,56,0,15,2.0,22,18570.0,0,0,0,0,1,0,0,0,0,0
C4,1396,1,0,66,65,1,7,3.0,22,29900.8,0,0,1,0,0,0,0,0,0,0
C1,410,0,1,27,27,0,1,3.0,16,8134.0,0,0,0,1,0,0,0,0,0,0
C1,1138,1,0,45,37,1,8,3.0,7,20099.2,0,0,0,1,0,0,0,0,0,0
C4,198,0,1,52,52,0,15,3.0,21,18116.0,0,1,0,0,0,0,0,0,0,0
C12,585,1,1,65,65,0,3,3.0,16,19110.0,0,1,0,0,0,0,0,0,0,0
C18,2363,1,1,58,58,0,15,3.0,19,15964.0,0,1,0,0,0,0,0,0,0,0
C4,1968,1,0,45,39,0,15,3.0,20,16100.0,0,0,0,1,0,0,0,0,0,0
C2,2572,1,1,41,41,0,15,3.0,22,9086.0,0,1,0,0,0,0,0,0,0,0
C3,1666,0,1,29,29,0,15,3.0,10,11088.0,1,1,0,0,0,0,0,0,0,0
C3,4981,0,1,21,21,0,15,3.0,12,5870.0,0,1,0,0,0,0,0,0,0,0
C32,1661,1,1,35,35,0,6,1.0,14,9918.0,0,1,0,0,0,0,0,0,0,0
C8,4111,1,1,70,70,0,6,3.0,18,16484.0,0,1,0,0,0,0,0,0,0,0
C4,209,1,1,75,75,0,15,3.0,2,20026.0,0,1,0,0,0,0,0,0,0,0
C8,2595,1,1,32,32,0,2,3.0,17,6800.0,0,0,0,0,1,0,0,0,0,0
C1,2222,1,1,61,61,0,15,3.0,18,18990.0,1,0,1,0,0,0,0,0,0,0
C7,1779,1,0,39,18,1,5,2.0,20,20044.8,0,1,0,0,0,0,0,0,0,0
C8,350,0,1,21,21,0,15,3.0,22,3966.0,0,0,0,0,1,0,0,0,0,0
C5,4013,0,1,57,57,0,15,1.0,16,16996.0,1,0,0,0,0,0,1,0,0,0
C3,835,1,1,55,55,0,15,3.0,20,17736.0,0,0,0,0,0,1,0,0,0,0
C6,122,1,1,54,54,0,9,1.0,22,10836.0,0,1,0,0,0,0,0,0,0,0
C2,2152,1,1,74,74,0,7,4.0,22,21794.0,0,1,0,0,0,0,0,0,0,0
C2,3486,0,1,26,26,0,15,3.0,3,4912.0,1,0,1,0,0,0,0,0,0,0
C1,354,1,0,70,68,1,15,4.0,18,30105.6,0,1,0,0,0,0,0,0,0,0
C10,1851,1,1,44,44,0,1,3.0,14,15288.0,1,1,0,0,0,0,0,0,0,0
C2,925,0,1,23,23,0,15,3.0,22,3618.0,0,0,0,0,0,0,1,0,0,0
C2,2493,1,1,50,50,0,15,3.0,18,16032.0,1,0,0,1,0,0,0,0,0,0
C15,902,0,1,36,36,0,1,3.0,16,8736.0,0,1,0,0,0,0,0,0,0,0
C8,487,0,0,60,57,1,1,3.0,1,24672.0,0,0,1,0,0,0,0,0,0,0
C3,2922,1,1,37,37,0,15,3.0,20,7764.0,0,0,0,0,0,1,0,0,0,0
C28,4503,0,1,22,22,0,2,3.0,18,5720.0,0,0,0,1,0,0,0,0,0,0
C1,2272,1,1,74,74,0,15,3.0,19,21488.0,0,1,0,0,0,0,0,0,0,0
C7,1198,1,1,24,24,0,15,3.0,21,6900.0,1,0,1,0,0,0,0,0,0,0
C6,2296,0,1,25,25,0,15,3.0,9,7776.0,0,1,0,0,0,0,0,0,0,0
C1,1094,0,1,19,19,0,15,3.0,5,2840.0,0,1,0,0,0,0,0,0,0,0
C4,343,0,1,20,20,0,15,3.0,22,8928.0,1,0,0,0,1,0,0,0,0,0
C9,20,0,1,40,40,0,3,2.0,17,8750.0,1,1,0,0,0,0,0,0,0,0
C2,137,1,0,50,48,1,4,4.0,15,23732.8,1,0,1,0,0,0,0,0,0,0
C1,232,1,1,59,59,0,15,1.0,17,17520.0,0,0,0,1,0,0,0,0,0,0
C20,94,1,0,73,71,1,15,3.0,10,27024.0,0,0,0,0,0,0,1,0,0,0
C9,1183,1,1,60,60,0,5,3.0,9,18784.0,1,1,0,0,0,0,0,0,0,0
C17,1915,0,1,49,49,0,4,2.0,22,10602.0,0,1,0,0,0,0,0,0,0,0
C4,1081,0,0,30,22,1,1,1.0,21,13484.8,0,0,0,1,0,0,0,0,0,0
C1,2217,1,0,65,64,1,15,3.0,22,27289.6,0,0,0,0,1,0,0,0,0,0
C3,857,1,1,48,48,0,6,3.0,18,12380.0,0,0,0,0,0,1,0,0,0,0
C2,484,1,1,54,54,0,2,3.0,22,13332.0,0,1,0,0,0,0,0,0,0,0
C2,568,0,1,75,75,0,2,3.0,3,18090.0,1,0,0,1,0,0,0,0,0,0
C2,110,0,1,44,44,0,1,1.0,3,11186.0,0,0,1,0,0,0,0,0,0,0
C9,703,1,1,24,24,0,3,2.0,13,4952.0,0,0,0,1,0,0,0,0,0,0
C11,2160,0,1,75,75,0,15,3.0,19,21240.0,0,0,0,0,0,0,1,0,0,0
C4,2022,0,1,22,22,0,2,1.0,12,9664.0,0,1,0,0,0,0,0,0,0,0
C12,639,0,1,22,22,0,15,3.0,16,8340.0,0,0,1,0,0,0,0,0,0,0
C2,353,0,1,27,27,0,15,3.0,22,8652.0,0,0,0,0,0,1,0,0,0,0
C4,4445,0,1,20,20,0,15,3.0,8,6590.0,0,0,1,0,0,0,0,0,0,0
C1,633,1,1,71,71,0,1,4.0,22,20256.0,0,1,0,0,0,0,0,0,0,0
C14,690,0,1,27,27,0,15,3.0,21,10584.0,1,1,0,0,0,0,0,0,0,0
C7,1429,1,1,67,67,0,15,3.0,21,16212.0,0,0,0,0,1,0,0,0,0,0
C4,431,0,1,19,19,0,15,3.0,12,3630.0,1,1,0,0,0,0,0,0,0,0
C6,5252,1,0,50,44,1,15,3.0,21,21912.8,0,0,0,1,0,0,0,0,0,0
C3,2476,0,1,25,25,0,15,3.0,17,10160.0,0,1,0,0,0,0,0,0,0,0
C5,918,0,1,31,31,0,5,3.0,11,7572.0,0,0,0,1,0,0,0,0,0,0
C1,1805,1,1,43,43,0,15,3.0,8,13080.0,0,0,0,0,1,0,0,0,0,0
C2,599,1,1,75,75,0,15,3.0,3,24434.0,0,1,0,0,0,0,0,0,0,0
C5,2376,0,0,27,26,1,15,3.0,5,12019.2,0,1,0,0,0,0,0,0,0,0
C1,469,1,1,75,75,0,15,2.0,16,20052.0,0,0,1,0,0,0,0,0,0,0
C7,2150,1,1,41,41,0,15,3.0,1,13104.0,0,0,1,0,0,0,0,0,0,0
C11,804,1,1,30,30,0,4,3.0,18,7476.0,1,0,1,0,0,0,0,0,0,0
C9,540,1,1,32,32,0,3,2.0,4,9472.0,0,1,0,0,0,0,0,0,0,0
C6,1295,0,1,26,26,0,4,3.0,21,8582.0,1,1,0,0,0,0,0,0,0,0
C3,2797,0,1,21,21,0,15,3.0,22,9478.0,0,1,0,0,0,0,0,0,0,0
C2,3938,0,1,25,25,0,15,3.0,19,11984.0,0,0,1,0,0,0,0,0,0,0
C1,1023,0,0,40,34,1,2,3.0,19,18340.0,1,1,0,0,0,0,0,0,0,0
C4,2771,1,1,26,26,0,15,3.0,13,4672.0,1,0,0,1,0,0,0,0,0,0
C17,2261,1,1,62,62,0,15,1.0,22,13288.0,1,1,0,0,0,0,0,0,0,0
C20,542,1,1,27,27,0,4,1.0,22,10476.0,0,0,0,1,0,0,0,0,0,0
C8,971,0,1,23,23,0,15,3.0,12,3522.0,0,1,0,0,0,0,0,0,0,0
C16,22,0,1,19,19,0,15,3.0,17,10262.0,0,0,0,1,0,0,0,0,0,0
C16,1461,0,1,36,36,0,9,2.0,1,10880.0,0,1,0,0,0,0,0,0,0,0
C7,887,1,1,41,41,0,15,3.0,2,9072.0,0,1,0,0,0,0,0,0,0,0
C1,2912,0,1,36,36,0,11,3.0,16,15356.0,0,1,0,0,0,0,0,0,0,0
C3,83,1,0,63,60,1,15,3.0,4,21436.8,0,1,0,0,0,0,0,0,0,0
C20,159,0,1,60,60,0,5,4.0,22,19800.0,1,0,0,0,0,1,0,0,0,0
C15,2996,0,1,23,23,0,15,3.0,19,10256.0,0,0,0,0,0,0,1,0,0,0
C3,748,1,1,55,55,0,15,3.0,16,17500.0,1,1,0,0,0,0,0,0,0,0
C6,2786,1,0,63,61,1,15,2.0,1,17259.0,0,1,0,0,0,0,0,0,0,0
C4,248,1,1,52,52,0,14,3.0,5,13824.0,0,0,0,1,0,0,0,0,0,0
C1,1371,1,0,50,47,1,15,3.0,19,27144.0,1,0,0,0,0,1,0,0,0,0
C2,1717,1,0,41,28,1,4,1.0,18,16755.2,0,0,0,0,0,1,0,0,0,0
C10,124,1,1,34,34,0,15,3.0,18,10400.0,0,0,1,0,0,0,0,0,0,0
C27,1176,0,1,23,23,0,15,3.0,14,7068.0,0,1,0,0,0,0,0,0,0,0
C1,1817,1,1,71,71,0,6,3.0,17,18480.0,1,0,0,0,1,0,0,0,0,0
C24,3098,1,1,46,46,0,15,3.0,16,10528.0,0,1,0,0,0,0,0,0,0,0
C8,1807,1,0,54,43,0,15,3.0,18,24806.4,0,0,1,0,0,0,0,0,0,0
C30,394,1,1,50,50,0,15,3.0,9,16094.0,1,1,0,0,0,0,0,0,0,0
C3,2697,0,1,55,55,0,4,3.0,13,15808.0,0,0,1,0,0,0,0,0,0,0
C29,166,0,1,70,70,0,4,2.0,13,15780.0,1,1,0,0,0,0,0,0,0,0
C24,3998,1,0,34,31,1,15,3.0,17,14808.0,1,0,1,0,0,0,0,0,0,0
C4,7,0,1,31,31,0,5,1.0,16,9936.0,1,0,0,0,1,0,0,0,0,0
C3,1678,0,1,30,30,0,15,3.0,18,8624.0,0,1,0,0,0,0,0,0,0,0
C11,804,0,1,57,57,0,2,3.0,18,18312.0,0,1,0,0,0,0,0,0,0,0
C2,74,1,1,32,32,0,15,3.0,3,11970.0,0,1,0,0,0,0,0,0,0,0
C3,1791,0,1,21,21,0,15,3.0,12,4128.0,1,1,0,0,0,0,0,0,0,0
C3,1529,1,1,63,63,0,3,3.0,18,16296.0,0,1,0,0,0,0,0,0,0,0
C3,2998,1,1,48,48,0,7,2.0,19,16170.0,0,1,0,0,0,0,0,0,0,0
C14,2191,0,1,30,30,0,6,2.0,12,10926.0,1,1,0,0,0,0,0,0,0,0
C3,1213,1,1,56,56,0,15,3.0,17,11100.0,0,0,0,1,0,0,0,0,0,0
C15,4267,0,1,22,22,0,15,3.0,7,8016.0,0,0,0,1,0,0,0,0,0,0
C2,1627,0,1,30,30,0,3,4.0,22,9552.0,1,0,0,0,0,0,1,0,0,0
